,id,isDefault
0,1000575,0.008310909809919442
1,1028125,0.02949023018029351
2,1010694,0.003619776741619951
3,1026712,0.0012303173297416592
4,1002895,0.00648155903327674
5,1023930,0.29291367356937137
6,1031202,0.050269032541226055
7,1041065,0.0030220283697171
8,1037799,0.0217039555965598
9,1036385,0.003729768511870346
10,1028640,0.16420327173857663
11,1046198,0.004752555070681619
12,1005902,0.010728913607341739
13,1001958,0.0220796178579441
14,1021171,0.0119217106310755
15,1018693,0.02072697740346452
16,1046881,0.05425639535456106
17,1008394,0.30787700606898427
18,1039986,0.12896302357708578
19,1028449,0.5291380207030864
20,1037670,0.009406988141769324
21,1030356,0.006232195563232179
22,1047759,0.3755031804484379
23,1033422,0.014738195451020508
24,1041457,0.005086989290803312
25,1047669,0.4671594934080665
26,1013635,0.001227656126890908
27,1009911,0.006154073044342456
28,1026052,0.021070508092970064
29,1013010,0.00802091681807704
30,1000541,0.011768631605976188
31,1023933,0.013406572094528446
32,1017173,0.07871195857450397
33,1010278,0.01667268920182252
34,1042322,0.01784369069237024
35,1035083,0.04633284054930764
36,1017136,0.010092880708877039
37,1008825,0.0155468432666922
38,1035744,0.14062810917272273
39,1019544,0.6677434221897021
40,1019583,0.38396281962858736
41,1015244,0.02013558395784809
42,1001057,0.035541150449704406
43,1018597,0.008902241002004319
44,1036106,0.37705509888280886
45,1021590,0.0046906678925244805
46,1028479,0.15759132448973912
47,1022178,0.18408539214851505
48,1021768,0.02926032510393828
49,1044905,0.03024818278398289
50,1018188,0.022335538250350617
51,1034782,0.06411049719249184
52,1043358,0.46789942425970255
53,1012386,0.01805294318752093
54,1019710,0.6036904367973388
55,1003882,0.004562691039174838
56,1041743,0.010731658562405544
57,1045699,0.31152276488990105
58,1023722,0.14037195691193494
59,1005903,0.45464962170704526
60,1032382,0.13187489183718115
61,1032769,0.048367496494965745
62,1016556,0.11074534706722161
63,1018606,0.004877173084845476
64,1034996,0.01683040806250702
65,1030041,0.007376360365143997
66,1034236,0.37417233771179037
67,1027554,0.24789960012545387
68,1005162,0.13576365730917728
69,1011175,0.06988906376521631
70,1033902,0.2073776874472938
71,1014356,0.3321954299234935
72,1045176,0.35609034846475196
73,1048152,0.3838243604735949
74,1026600,0.04364805731352883
75,1046111,0.5832004757717487
76,1010478,0.004885129957214351
77,1019200,0.054128044221629645
78,1030818,0.0009870359516451765
79,1041083,0.0713987173398134
80,1020605,0.0077112120184122945
81,1020932,0.5349253758273118
82,1031833,0.024262185701293126
83,1002413,0.6395729525358703
84,1015116,0.002393766085303617
85,1011414,0.02234346872881543
86,1032688,0.014819447989353418
87,1011934,0.3941517705973132
88,1024629,0.0080981835846331
89,1033891,0.003073950405650838
90,1024842,0.0035596881980258788
91,1027018,0.0044693246100262485
92,1004702,0.01402711321389738
93,1009408,0.40204177409305974
94,1026577,0.017054366652385022
95,1039347,0.004891375622718908
96,1027392,0.00976436930378699
97,1033583,0.559643206661074
98,1030357,0.62464805173051
99,1036590,0.0010998597312819047
100,1019761,0.03654572107464382
101,1011949,0.00503283417170175
102,1035693,0.009707746253517668
103,1021378,0.0071143468788577024
104,1031346,0.06586004575043869
105,1017477,0.2627181119244395
106,1048032,0.03396371846797197
107,1038679,0.022771087030024284
108,1007051,0.03854815483679519
109,1000452,0.005969515154006455
110,1013922,0.06487604436036665
111,1046564,0.003006356010913147
112,1017521,0.0006616521717175416
113,1009082,0.017220989891890803
114,1015316,0.006292961068731895
115,1017718,0.008002615227422738
116,1021027,0.012485740571027137
117,1028958,0.19528223933137878
118,1035453,0.6926952099544165
119,1024280,0.03822945121861521
120,1018505,0.7161772875934411
121,1010128,0.10863839040241707
122,1007386,0.007592184421437387
123,1009167,0.0027211179499754268
124,1037585,0.008118310284969121
125,1026043,0.21730419604048667
126,1024570,0.0864581969685283
127,1038043,0.55888137217526
128,1037576,0.05465026339093404
