,id,isDefault
0,1000575,0.010504843080921589
1,1028125,0.10097854282959651
2,1010694,0.007295734989688718
3,1026712,0.002771674420794845
4,1002895,0.005270712219658247
5,1023930,0.7840564076464869
6,1031202,0.09526514579706946
7,1041065,0.002954452801784635
8,1037799,0.10926435938967394
9,1036385,0.0013181537649943342
10,1028640,0.29576610095363276
11,1046198,0.0032113720954906055
12,1005902,0.01517839056561232
13,1001958,0.16615517169551408
14,1021171,0.010192687398586586
15,1018693,0.0568329432275988
16,1046881,0.17191411899295084
17,1008394,0.7121111917008784
18,1039986,0.3004838636671813
19,1028449,0.8653817790710846
20,1037670,0.004150729924359053
21,1030356,0.0027807197499624126
22,1047759,0.7839865770681872
23,1033422,0.008309100260690205
24,1041457,0.0016743946909059115
25,1047669,0.7333725291186595
26,1013635,0.002491336261868038
27,1009911,0.0016729888118536262
28,1026052,0.07105574540391768
29,1013010,0.009481810722490325
30,1000541,0.030740015823892186
31,1023933,0.012175305682717186
32,1017173,0.18646783724154226
33,1010278,0.01147734041723536
34,1042322,0.014765470816179627
35,1035083,0.0631339862069511
36,1017136,0.07016271122519546
37,1008825,0.03688442082131482
38,1035744,0.6044899401710664
39,1019544,0.5253836686502202
40,1019583,0.8932752801745714
41,1015244,0.02071552055123349
42,1001057,0.16179013379867424
43,1018597,0.013389862407794939
44,1036106,0.530534971936034
45,1021590,0.0019875119023960997
46,1028479,0.5120230143514137
47,1022178,0.40747807572176653
48,1021768,0.033058470053946576
49,1044905,0.12256125918661387
50,1018188,0.009577085541916164
51,1034782,0.13142750831832695
52,1043358,0.8816928059605521
53,1012386,0.005493663714157604
54,1019710,0.6997422817608686
55,1003882,0.0038007127655304007
56,1041743,0.016990438702045307
57,1045699,0.7917410224011362
58,1023722,0.5541161281703144
59,1005903,0.6473077782954705
60,1032382,0.2291194918501136
61,1032769,0.023709738854196583
62,1016556,0.251713931251345
63,1018606,0.005061547742691186
64,1034996,0.019437467021952592
65,1030041,0.01678581175283489
66,1034236,0.77172471511104
67,1027554,0.32928593257202565
68,1005162,0.6385427421182559
69,1011175,0.11485067126336068
70,1033902,0.4162731009332268
71,1014356,0.7804001838427649
72,1045176,0.7663905338527008
73,1048152,0.5291860183446854
74,1026600,0.11788866249814567
75,1046111,0.7215370185231975
76,1010478,0.009624474571677366
77,1019200,0.019744820925779893
78,1030818,0.0019443492303751198
79,1041083,0.16931740569967646
80,1020605,0.01049632997347072
81,1020932,0.8678362808272189
82,1031833,0.03759006180489166
83,1002413,0.7897525570020034
84,1015116,0.0015152221970905488
85,1011414,0.04350791691526623
86,1032688,0.03453197382814588
87,1011934,0.4038990731228016
88,1024629,0.01477398946834807
89,1033891,0.006255030506721493
90,1024842,0.0022966447787420297
91,1027018,0.005097630658936536
92,1004702,0.039158703326842126
93,1009408,0.6674096058841105
94,1026577,0.02883548805765046
95,1039347,0.004323851862558126
96,1027392,0.03464124333536078
97,1033583,0.7931265869585924
98,1030357,0.9130682745803207
99,1036590,0.0017392170600186718
100,1019761,0.11132635805055346
101,1011949,0.0036809561209820707
102,1035693,0.0031188414451583935
103,1021378,0.015171339908884418
104,1031346,0.08413450867469052
105,1017477,0.144509794068303
106,1048032,0.12173565432639744
107,1038679,0.017431296680068487
108,1007051,0.08168548937478237
109,1000452,0.01526735823009262
110,1013922,0.30657757814739406
111,1046564,0.0014958950755463718
112,1017521,0.002351065768054661
113,1009082,0.00881553751819586
114,1015316,0.005946018980592549
115,1017718,0.006012673107445798
116,1021027,0.010733827276792951
117,1028958,0.526416759399058
118,1035453,0.8299124585696948
119,1024280,0.03532274652770284
120,1018505,0.925581091634628
121,1010128,0.12149399924023008
122,1007386,0.005149108878527708
123,1009167,0.015848257756723827
124,1037585,0.012914695747633376
125,1026043,0.7345178492740775
126,1024570,0.31720128580753304
127,1038043,0.8122164088913513
128,1037576,0.04301167237092651
129,1039779,0.023969114749419207
130,1004522,0.011398339934463597
131,1007364,0.01621007244102113
132,1008846,0.011483801206064737
133,1000603,0.004367615606311381
134,1021829,0.02480158545131117
135,1044059,0.021346071993697868
136,1044404,0.7296885358571041
137,1012497,0.1216708820746476
138,1013466,0.007301838597288279
139,1038891,0.03985834708205693
140,1010547,0.037392353994349814
141,1023850,0.9007186726208342
142,1018544,0.11887099527546585
143,1018208,0.7585897961537605
144,1026767,0.503724994707471
145,1034103,0.07174550610694763
146,1026183,0.8301878798796198
147,1006844,0.0017118831997235961
148,1035884,0.6966588191866604
149,1008717,0.02935076545418458
150,1023969,0.020685582621445042
151,1046972,0.014458182491311367
152,1039065,0.008153083401839845
153,1007767,0.012750052505840603
154,1033865,0.22144551125274858
155,1040701,0.8791300641833902
156,1011770,0.1878306495959654
157,1048315,0.5733574692188959
158,1030629,0.3266547452014261
159,1002486,0.4129094717742672
160,1035595,0.5577419170872802
161,1000629,0.8758095696577705
162,1022972,0.5839899044616493
163,1034681,0.0014183887228029768
164,1022023,0.7957677357930796
165,1009765,0.017955941001659204
166,1044865,0.0020720677159227208
167,1037277,0.8075682451055182
168,1012272,0.045590865228521515
169,1040995,0.015978354043009402
170,1047338,0.14109506247715287
171,1045052,0.004802781765380404
172,1029847,0.0025486031155026456
173,1018987,0.024612778638209987
174,1040155,0.004584504561387592
175,1001734,0.6830567902543307
176,1008795,0.34265801594266865
177,1032664,0.3933096565936456
178,1034740,0.2232611738548419
179,1017204,0.1082613503440244
180,1010766,0.1958385241145031
181,1031660,0.6649638906759132
182,1007238,0.7385022365958773
183,1020555,0.6353064725286428
184,1046278,0.002193333510827622
185,1010915,0.01659708086709588
186,1046598,0.017844425287681265
187,1037912,0.7404416254368008
188,1042520,0.6449472264737074
189,1043332,0.8572372858520936
190,1040643,0.27315516461857225
191,1025913,0.06441271694438744
192,1031268,0.23030269035913165
193,1046418,0.6815119307018309
194,1026392,0.7996803065554391
195,1049286,0.6646935079629741
196,1034359,0.029958171346635032
197,1014506,0.36536024750306695
198,1031580,0.27202838952700503
199,1038801,0.7480778650741874
200,1041903,0.8354363603868135
201,1010056,0.7099336466521012
202,1013643,0.7712873914033386
203,1046980,0.5558577468156796
204,1012709,0.8152689438969144
205,1018512,0.6085415660970762
206,1014724,0.0014625657219692334
207,1030802,0.07209874685938233
208,1014306,0.6429036357823185
209,1049297,0.45026946183119276
210,1036358,0.10507319508393898
211,1040977,0.8120963120390111
212,1035734,0.7844804404365124
213,1019782,0.5226377084553433
214,1039519,0.497397783964033
215,1005038,0.5500818656081861
216,1040728,0.20570053064170046
217,1008449,0.01766791152569891
218,1019069,0.887382798221516
219,1023717,0.012795442431433601
220,1046007,0.002956331325716155
221,1009223,0.003983261891526091
222,1040241,0.023263517303919623
223,1046923,0.005974381112652916
224,1041166,0.39568661747196165
225,1042733,0.015912697334685588
226,1008065,0.015004854662673872
227,1008164,0.6942785677135412
228,1032019,0.15415217731700248
229,1037629,0.5237079842821932
230,1043927,0.4929242991736936
231,1027670,0.6030873364776536
232,1017353,0.16521436244659382
233,1024141,0.08536999676339496
234,1042069,0.4369522870046514
235,1024398,0.5435896045720149
236,1045922,0.8328398674974857
237,1020400,0.009396705177528775
238,1011500,0.011806515004842422
239,1038606,0.13552391181526013
240,1025972,0.03300805627618708
241,1002263,0.8839149543528139
242,1025557,0.0016637698107949683
243,1031479,0.005354593346785452
244,1025480,0.014050707168223542
245,1009819,0.5987722992606225
246,1007123,0.004621088346027591
247,1024198,0.06581483775912
248,1025725,0.6635824791312993
249,1012988,0.01560316313883603
250,1009487,0.0033832810974971927
251,1039865,0.048345034914826
252,1018599,0.006035099408203681
253,1009489,0.6628684730871821
254,1041868,0.40652368349100465
255,1047948,0.81857974779558
256,1046133,0.6778042014109615
257,1026260,0.5186253942302373
258,1031970,0.4508923632679742
259,1032976,0.8599861364980622
260,1035576,0.6859757179103936
261,1029414,0.6855632960731327
262,1020223,0.01578644655294481
263,1011891,0.003941114601736739
264,1039155,0.7159069285593762
265,1049708,0.08986294902286895
266,1011497,0.8661183244654066
267,1003658,0.0036091320742600574
268,1048635,0.0021521356059742702
269,1019684,0.21577983614511254
270,1017666,0.0024873818358386313
271,1010777,0.7670401264908929
272,1032325,0.7042422456297843
273,1009834,0.5753131096111237
274,1028976,0.9191469221125205
275,1000023,0.48900133475228746
276,1038750,0.7012349185170005
277,1039210,0.3825102882957975
278,1021115,0.7312017774996212
279,1008255,0.3174078353263532
280,1043035,0.013928424181121057
281,1017174,0.7829048178393518
282,1047924,0.7024323407283076
283,1038586,0.005200270504667981
284,1011805,0.013330001983470674
285,1048311,0.010027952925456218
286,1044609,0.001286129691046023
287,1001320,0.0021336110773959582
288,1044992,0.5693232643285606
289,1027123,0.04531003675213041
290,1002344,0.0030518181808234512
291,1023161,0.004565865087945431
292,1017527,0.03367388697671503
293,1025805,0.0038333745360507043
294,1001488,0.7619467096202209
295,1043664,0.021458521277445186
296,1002051,0.016296898395412263
297,1044756,0.01663932758873754
298,1046992,0.0016656987087196873
299,1029657,0.6773160813607103
300,1021900,0.7490230851201546
301,1037278,0.8416546692121484
302,1025134,0.7856735735324929
303,1045543,0.5123075462849827
304,1002896,0.0355334978983195
305,1010600,0.7786837123389325
306,1014618,0.6072668541324235
307,1003535,0.7216430886502807
308,1046540,0.0024258192388633137
309,1024939,0.039010277424249784
310,1039793,0.0067873402877597355
311,1034152,0.7950765034701689
312,1045428,0.011147045128268473
313,1042718,0.5616317995989311
314,1010816,0.0007927722561070771
315,1000763,0.021714175233589317
316,1019619,0.006555935502980392
317,1028129,0.0030350246414055926
318,1025519,0.06209396763566888
319,1024757,0.21008071928582328
320,1002790,0.006410238782118216
321,1036698,0.0006460119641589213
322,1008144,0.0013540229885172783
323,1008085,0.4690444658537055
324,1001394,0.006642403984033818
325,1020391,0.010800954373693883
326,1029372,0.09457401433715673
327,1006486,0.7904845892805973
328,1007830,0.831103767401561
329,1032904,0.8378794084049688
330,1024111,0.5815532227423502
331,1048195,0.3894099115271161
332,1003144,0.8884738808391901
333,1023438,0.21060389024585613
334,1004329,0.7917888647786737
335,1024473,0.7053907641327732
336,1024970,0.00987784801489855
337,1020904,0.009326118873957068
338,1041784,0.005279746213396663
339,1010047,0.05146649727873387
340,1035244,0.02165096281693324
341,1023875,0.005900342335708575
342,1003764,0.0050754841314725185
343,1029025,0.0043144935420512676
344,1033300,0.011710429164194625
345,1009135,0.033228776490952905
346,1044352,0.7720775847902325
347,1021747,0.009998206474523874
348,1041665,0.0045339300804905225
349,1000368,0.053790659800556306
350,1016906,0.0005349789273988437
351,1016805,0.0058735072238979
352,1028933,0.005151130154254391
353,1001776,0.009868770663664539
354,1049973,0.012510751733898484
355,1020329,0.8854976787849322
356,1026702,0.8719936328272935
357,1029160,0.8268904837902243
358,1039908,0.6772271420491831
359,1003632,0.6742433096807063
360,1013239,0.6728141189423769
361,1014009,0.42758035879151746
362,1008187,0.6334422252877618
363,1000645,0.2371536036395332
364,1037395,0.6786344976301185
365,1007003,0.00886159400041775
366,1037190,0.0037985378788758517
367,1004658,0.004888076461613711
368,1031972,0.018627865237917374
369,1046675,0.0012504503409124235
370,1031897,0.0061046296940164835
371,1014909,0.008166896509301358
372,1048261,0.7941476953211882
373,1019310,0.0038875282628191288
374,1027904,0.8190983535093324
375,1038726,0.6147144184754878
376,1002951,0.0048430930144686135
377,1024828,0.059032992122013295
378,1023482,0.0014655661886441296
379,1037593,0.7606374440435294
380,1017584,0.6982867017809722
381,1030733,0.6472777496571746
382,1039785,0.3240610614539221
383,1012324,0.7314413409335341
384,1022787,0.7302327191576272
385,1003462,0.6433359359475587
386,1030142,0.4787348376182923
387,1041632,0.6880967648237077
388,1023457,0.010779998142895098
389,1011260,0.03227421229937133
390,1046672,0.0022689554556281077
391,1036347,0.4272070740279943
392,1001120,0.034577865666310714
393,1038629,0.01617382727218264
394,1019702,0.01109605774477862
395,1006084,0.02657469277120006
396,1031837,0.0020619313275694884
397,1027440,0.024302072167589506
398,1002291,0.1921768566395099
399,1019211,0.016253766495798017
400,1024802,0.7692250789075167
401,1040466,0.5988890806072271
402,1002567,0.10211593164193133
403,1023822,0.4019384759147979
404,1039090,0.5980521048553944
405,1000687,0.09507659288248971
406,1046046,0.506235394506282
407,1026806,0.7952171631450369
408,1035794,0.7211890700487655
409,1049758,0.5389460734329765
410,1015405,0.4541117266772512
411,1006713,0.009953124860501483
412,1048134,0.0023422208830071733
413,1022539,0.0229490705641352
414,1038388,0.008570746901715443
415,1000241,0.015677835675659613
416,1021910,0.9122075464294593
417,1037581,0.023815501884853707
418,1015492,0.3601049307467926
419,1038485,0.8820141931679448
420,1036104,0.4035171983390433
421,1002815,0.6726526384245228
422,1028367,0.6637733978638154
423,1013467,0.11598992889581905
424,1039922,0.7493162964911924
425,1009987,0.3032097204116192
426,1014226,0.3405791930579729
427,1003710,0.01766157169321947
428,1036372,0.007018179773082611
429,1012012,0.0177793138180512
430,1022842,0.059014366193798184
431,1047163,0.005301537215364527
432,1008640,0.01587668446207957
433,1009835,0.6210940711872394
434,1012571,0.741889679795374
435,1028889,0.41471236706064185
436,1045707,0.3359111162669325
437,1035386,0.4634840098656339
438,1014936,0.9032238016105137
439,1045463,0.7274569574606542
440,1016814,0.5987399887717487
441,1035379,0.11691875889420911
442,1004310,0.905417709898348
443,1027213,0.6957750116018993
444,1006288,0.02036248131913354
445,1001075,0.0022207988753036867
446,1037535,0.018346753979007646
447,1039778,0.008859512918445889
448,1035776,0.002761743083799173
449,1027737,0.6791306883606747
450,1006349,0.7714087717210075
451,1004994,0.7177603387783243
452,1015493,0.4677167457304001
453,1023217,0.6987493472395006
454,1011970,0.6571873000397203
455,1041387,0.4650387807032914
456,1003307,0.7391107484266648
457,1020497,0.8618993205032581
458,1020418,0.0023724594857094106
459,1035816,0.26576625957184086
460,1002908,0.8737969596310471
461,1049271,0.7237615639770537
462,1000235,0.0019033783741667643
463,1027315,0.015847941604975158
464,1002958,0.03823406152713016
465,1034549,0.8748008897988285
466,1042173,0.009859082932654695
467,1001367,0.0104791901908875
468,1048838,0.015987238602386378
469,1035740,0.011647833135423724
470,1013044,0.004528852197540734
471,1023046,0.006234796392158959
472,1012481,0.016885430079337516
473,1015150,0.21630167458180083
474,1011069,0.48984957903215
475,1028495,0.5244412221627562
476,1007025,0.5548852697956751
477,1002942,0.5478712917141801
478,1002551,0.42108920087856916
479,1015879,0.4336237202382829
480,1045099,0.49588826590334867
481,1017965,0.8195664338128109
482,1031750,0.0910754497222519
483,1029705,0.3448108157809022
484,1026938,0.027723669195944267
485,1048185,0.018818697411200014
486,1040230,0.01988930058169247
487,1039826,0.7952208914229891
488,1009192,0.018231333217488932
489,1031387,0.002076174570816991
490,1044820,0.048496955409646825
491,1048284,0.5092716518772167
492,1043644,0.6145180258941011
493,1006020,0.8242516688468329
494,1014626,0.8596194240770566
495,1002667,0.2604084470570478
496,1020510,0.7811491837977261
497,1001241,0.7574094973774534
498,1019105,0.876535900002969
499,1000682,0.7182992767507845
500,1035786,0.010387716905447486
501,1029873,0.6180818029484882
502,1009162,0.6405146645460806
503,1046463,0.7700686605369926
504,1020249,0.44484835724611527
505,1026875,0.4395842350394237
506,1048935,0.5856483988514836
507,1021439,0.6121579777418437
508,1000744,0.10388076465660223
509,1018249,0.3245760258819368
510,1015635,0.710326065299364
511,1025003,0.6667396509178369
512,1047194,0.002717896929164243
513,1037722,0.7949001303136155
514,1001623,0.005565414519876022
515,1019298,0.10572363124489925
516,1004404,0.011867589911154997
517,1005109,0.008745704328773196
518,1019077,0.20091032577489476
519,1010191,0.15703388971114207
520,1011766,0.5549016058717625
521,1047521,0.24546065317396937
522,1043876,0.6976266181595074
523,1018965,0.4536785661227861
524,1029881,0.48111868030507365
525,1024650,0.16219182046949565
526,1042522,0.2035660630199232
527,1030513,0.006095865555014068
528,1049815,0.012682762632619249
529,1032611,0.0052017018082821664
530,1049575,0.3521147533544774
531,1005571,0.5942508546555274
532,1049839,0.612091082624922
533,1030348,0.518881180994298
534,1021548,0.8213767837389495
535,1022606,0.5264543767817054
536,1010809,0.7355243364128192
537,1012461,0.5642700643464096
538,1022747,0.6548753517855623
539,1005520,0.0036525579549194775
540,1025618,0.8116764997274082
541,1032046,0.059217973203167795
542,1039850,0.786545900118358
543,1000160,0.5152900135722195
544,1026468,0.42484494722064947
545,1020420,0.38616643748648805
546,1023405,0.30191242294861564
547,1019740,0.5790695643686989
548,1040117,0.75523991799832
549,1030062,0.1700903637583232
550,1007306,0.8469476960251153
551,1031024,0.0055372525909365145
552,1008518,0.007248813831532086
553,1013733,0.049453565567142865
554,1021983,0.7625223374994994
555,1031711,0.7924168560115243
556,1041602,0.631289684113984
557,1047490,0.5427607504099061
558,1030439,0.6096190863739114
559,1001346,0.8749242283499309
560,1044410,0.8153092659189553
561,1023428,0.44640093780683343
562,1049246,0.15221075914938087
563,1017690,0.015968090957392156
564,1040764,0.10567998897931907
565,1037250,0.0024653888102188493
566,1049711,0.2844346648426932
567,1031392,0.6529414767074503
568,1002403,0.05541144999708336
569,1021322,0.8124549728768973
570,1014596,0.37727982425477835
571,1009469,0.321995828120035
572,1034036,0.3443200119474601
573,1005984,0.46596141418849757
574,1044720,0.45175202852797414
575,1020565,0.5361295420738698
576,1048177,0.0083841555686327
577,1026972,0.007091334488211198
578,1010632,0.8333476266523215
579,1004650,0.8282407623995296
580,1036738,0.5186290524376707
581,1015213,0.5890548789525567
582,1038459,0.649394929842818
583,1010073,0.911574549496408
584,1015508,0.5849444199504309
585,1013480,0.6790533775761981
586,1013193,0.9104080277320823
587,1019598,0.02052001513332924
588,1032470,0.002141979000348293
589,1000355,0.005383732959832965
590,1017879,0.011102046513912223
591,1023925,0.8496412417736867
592,1042655,0.010853337416262931
593,1023181,0.006719465752757059
594,1011529,0.0009901724599936657
595,1003358,0.13247709060705215
596,1028136,0.01433662593273577
597,1020534,0.0329589729705706
598,1037647,0.002323428447101983
599,1020809,0.0031778153501321738
600,1046592,0.016341515695780462
601,1048476,0.004979247511240459
602,1047773,0.007699703496244159
